,LacI protein_amici,LacI protein_copasi,LacI protein_tellurium,TetR protein_amici,TetR protein_copasi,TetR protein_tellurium,cI protein_amici,cI protein_copasi,cI protein_tellurium,LacI mRNA_amici,LacI mRNA_copasi,LacI mRNA_tellurium,TetR mRNA_amici,TetR mRNA_copasi,TetR mRNA_tellurium,cI mRNA_amici,cI mRNA_copasi,cI mRNA_tellurium
27,1069.2032991031847,4812.0,1069.213647446827,626.1606119303176,124.0,626.1529026956105,1069.2032991031847,140.0,1069.213647446827,0.9722129500018,0.0,0.9722342084742723,15.669431297935684,1.0,15.669270472394802,0.9722129500018,2.0,0.9722342084742723
28,1003.5275578418644,4863.0,1003.5373012113063,694.0323129243606,156.0,694.0240120644937,1003.5275578418644,141.0,1003.5373012113063,0.8052956797034306,0.0,0.8053127149895467,17.11704806529905,0.0,17.116882331501845,0.8052956797034306,1.0,0.8053127149895467
29,941.2439052243551,4877.0,941.2530621207505,767.2377910041274,199.0,767.2289267143235,941.2439052243551,135.0,941.2530621207505,0.6703141202790834,0.0,0.6703276135578694,18.61698703117386,0.0,18.616818112544212,0.6703141202790834,0.0,0.6703276135578694
30,882.3184126448476,4890.0,882.3269984581581,845.7213154052565,246.0,845.71192256337,882.3184126448476,138.0,882.3269984581581,0.5613557006252134,0.0,0.5613665299698233,20.154277528291185,0.0,20.1541077850023,0.5613557006252134,0.0,0.5613665299698233
31,826.6833363347424,4852.0,826.691379305394,929.3198710626874,325.0,929.3099997176707,826.6833363347424,151.0,826.691379305394,0.4735178661122592,0.0,0.4735267335553068,21.71077606489018,1.0,21.710607809031828,0.4735178661122592,0.0,0.4735267335553068
32,774.2456516878809,4793.0,774.2531796230113,1017.7492971870003,373.0,1017.7390136146956,774.2456516878809,173.0,774.2531796230113,0.4027653223251114,1.0,0.40277244961315894,23.26524369774785,1.0,23.26507985090033,0.4027653223251114,0.0,0.40277244961315894
33,724.8941003081618,4671.0,724.9011407225038,1110.5922895511715,441.0,1110.5816740513492,724.8941003081618,196.0,724.9011407225038,0.34579711730625706,1.0,0.3458027689172498,24.793551773114178,0.0,24.793395202254377,0.34579711730625706,0.0,0.3458027689172498
34,678.5049107263935,4516.0,678.5114913889455,1207.2890341875238,510.0,1207.278179774775,678.5049107263935,225.0,678.5114913889455,0.299927247166072,1.0,0.29993163949939755,26.26901552504495,1.0,26.26886968061736,0.299927247166072,1.0,0.29993163949939755
35,634.9463982873021,4330.0,634.9525460887443,1307.1310988684284,572.0,1307.1201165340913,634.9463982873021,258.0,634.9525460887443,0.26297963600817614,1.0,0.26298318640384566,27.662849416995385,1.0,27.66271756917822,0.26297963600817614,1.0,0.26298318640384566
36,594.0825900778711,4156.0,594.0883323306629,1409.2591786164157,624.0,1409.2481878004219,594.0825900778711,292.0,594.0883323306629,0.23319802515090102,1.0,0.23320065651792482,28.944730581592015,1.0,28.94461664283846,0.23319802515090102,0.0,0.23320065651792482
37,555.7760605466511,3997.0,555.7814194581213,1512.665096114602,646.0,1512.6542406307683,555.7760605466511,357.0,555.7814194581213,0.20916934760676353,3.0,0.20917100035681221,30.083462129052823,0.0,30.083370206108157,0.20916934760676353,0.0,0.20917100035681221
38,519.8901015463991,3828.0,519.8950997246728,1616.1984206624286,714.0,1616.1878465312143,519.8901015463991,423.0,519.8950997246728,0.18975969076076857,5.0,0.189760575765997,31.047729912638232,1.0,31.047663854544062,0.18975969076076857,0.0,0.189760575765997
39,486.29035841560056,3633.0,486.2950163208632,1718.5780772468647,769.0,1718.567970645799,486.29035841560056,490.0,486.2950163208632,0.1740611154908663,4.0,0.1740613787126895,31.806964860900155,1.0,31.806929167966935,0.1740611154908663,0.0,0.1740613787126895
40,454.846032795827,3425.0,454.8503723037417,1818.4093269297618,816.0,1818.3998783778534,454.846032795827,549.0,454.8503723037417,0.16134798022216568,3.0,0.16134758525773907,32.33233199855076,1.0,32.33233075913131,0.16134798022216568,0.0,0.16134758525773907
41,425.4307415659986,3227.0,425.4347801025441,1914.2068595255319,889.0,1914.1982991287618,425.4307415659986,608.0,425.4347801025441,0.15104120329432233,2.0,0.1510402146265935,32.5978871795752,1.0,32.59792399010977,0.15104120329432233,0.0,0.1510402146265935
42,397.92309962099773,3059.0,397.92685514515176,2004.4246370233493,938.0,2004.4171489586888,397.92309962099773,679.0,397.92685514515176,0.1426793952002313,3.0,0.14267779961839402,32.58192995345959,2.0,32.58200592269404,0.1426793952002313,0.0,0.14267779961839402
43,372.20709186661713,2865.0,372.21057983028066,2087.4935489706722,1043.0,2087.4873926738096,372.20709186661713,740.0,372.21057983028066,0.1358954699245409,2.0,0.13589326022863527,32.26857169482637,3.0,32.26868819811172,0.1358954699245409,0.0,0.13589326022863527
44,348.17227944143474,2678.0,348.1755148294759,2161.867793146996,1106.0,2161.8631216603635,348.17227944143474,826.0,348.1755148294759,0.13039782858624632,5.0,0.13039506020649466,31.64947456477892,2.0,31.649628711269447,0.13039782858624632,0.0,0.13039506020649466
45,325.7138786357828,2517.0,325.716875562891,2226.0798307648242,1176.0,2226.07677480293,325.7138786357828,919.0,325.716875562891,0.12595536749818553,5.0,0.12595224692249818,30.725616613325734,3.0,30.725802767038804,0.12595536749818553,0.0,0.12595224692249818
46,304.7327454902926,2342.0,304.73551938852654,2278.8030034793383,1221.0,2278.8015711121866,304.7327454902926,974.0,304.73551938852654,0.12238546763999437,3.0,0.12238237755314266,29.508844718537794,1.0,29.50905647345913,0.12238546763999437,0.0,0.12238237755314266
47,285.13528895851726,2184.0,285.13785722707,2318.918672897095,1253.0,2318.9187870878545,285.13528895851726,1049.0,285.13785722707,0.11954447051299368,9.0,0.1195420271741444,28.022861819743042,2.0,28.02308965435538,0.11954447051299368,0.0,0.1195420271741444
48,266.8333337760809,2033.0,266.8357163579717,2345.58245023554,1261.0,2345.5839596317587,266.8333337760809,1134.0,266.8357163579717,0.1173201208976478,5.0,0.11731861246585723,26.303273594329568,2.0,26.30351280869068,0.1173201208976478,0.0,0.11731861246585723
49,249.74394680072336,1903.0,249.7461621807694,2358.282231289733,1261.0,2358.2849089855113,249.74394680072336,1195.0,249.7461621807694,0.11562561705328454,8.0,0.11562501410271962,24.396387096789475,1.0,24.396631217739703,0.11562561705328454,0.0,0.11562501410271962
50,233.78924002481742,1781.0,233.79130848594156,2356.8797227592963,1241.0,2356.8835141952727,233.78924002481742,1235.0,233.79130848594156,0.11439493639853948,10.0,0.11439573703762951,22.35667638346139,1.0,22.35693157846173,0.11439493639853948,0.0,0.11439573703762951
51,218.89615918923718,1685.0,218.89809369646613,2341.6283094943383,1267.0,2341.6335480170956,218.89615918923718,1292.0,218.89809369646613,0.11357918818308875,11.0,0.11357962618109413,20.24312833712104,2.0,20.24340200994792,0.11357918818308875,0.0,0.11357962618109413
52,204.9962646050703,1573.0,204.99807265474539,2313.162528571695,1259.0,2313.1691597611198,204.9962646050703,1337.0,204.99807265474539,0.11314382109435402,10.0,0.11314460194478743,18.114943206557204,2.0,18.115222925222277,0.11314382109435402,0.0,0.11314460194478743
53,192.02551082099927,1467.0,192.02720510573576,2272.4594882474807,1246.0,2272.467502080588,192.02551082099927,1374.0,192.02720510573576,0.11306648898133463,14.0,0.11306766912118969,16.02729308479088,2.0,16.027573106767978,0.11306648898133463,0.0,0.11306766912118969
54,179.92402849449925,1364.0,179.92561702856176,2220.7763378695345,1198.0,2220.7856906970715,179.92402849449925,1382.0,179.92561702856176,0.113335487555177,19.0,0.11333650650616647,14.027761917958472,3.0,14.028033866579321,0.113335487555177,0.0,0.11333650650616647
55,168.6359121448856,1275.0,168.6374003675683,2159.5719215348695,1150.0,2159.5824161354813,168.6359121448856,1413.0,168.6374003675683,0.11394864375423612,18.0,0.11394945087705824,12.153947219879976,1.0,12.154203216832412,0.11394864375423612,0.0,0.11394945087705824
56,158.10901539508237,1193.0,158.11040817251626,2090.421856520532,1095.0,2090.4333150575208,158.10901539508237,1459.0,158.11040817251626,0.11491258634584071,18.0,0.11491296954131365,10.432400898663357,3.0,10.432636371953324,0.11491258634584071,0.0,0.11491296954131365
57,148.29475713620818,1115.0,148.29605736853472,2014.9369582370791,1055.0,2014.949130094428,148.29475713620818,1485.0,148.29605736853472,0.11624234453342074,24.0,0.11624224341729314,8.878819879284901,4.0,8.879032187279293,0.11624234453342074,0.0,0.11624224341729314
58,139.1479379087473,1035.0,139.14914889124316,1934.691413775804,995.0,1934.7041495780188,139.1479379087473,1549.0,139.14914889124316,0.11796122220428834,26.0,0.11796068442029461,7.4991909334963065,3.0,7.499378130828156,0.11796122220428834,0.0,0.11796068442029461
59,130.62656979115232,973.0,130.62769506113085,1851.1661038064758,928.0,1851.1793554821281,130.62656979115232,1653.0,130.62769506113085,0.12010091668962189,25.0,0.12010005727453395,6.291516058069505,8.0,6.291678039726368,0.12010091668962189,0.0,0.12010005727453395
60,122.69171822599554,913.0,122.69276301091769,1765.7078511603336,870.0,1765.7218569230497,122.69171822599554,1730.0,122.69276301091769,0.12270186158515481,25.0,0.12270105841212674,5.247776443054137,8.0,5.247912662836823,0.12270186158515481,0.0,0.12270105841212674
61,115.30735792063285,842.0,115.30832853763019,1679.5046580194148,828.0,1679.5194311287873,115.30735792063285,1754.0,115.30832853763019,0.1258137805802185,28.0,0.12581304824714806,4.355845933135575,12.0,4.355953982705581,0.1258137805802185,0.0,0.12581304824714806
62,108.44024252240574,794.0,108.4411438843946,1593.574702748353,773.0,1593.5895919583852,108.44024252240574,1792.0,108.4411438843946,0.12949644806232175,31.0,0.12949564723262685,3.6011823285462055,11.0,3.601262960221439,0.12949644806232175,0.0,0.12949564723262685
63,102.05978917548087,745.0,102.0606249713418,1508.7663795786666,744.0,1508.7809513164364,102.05978917548087,1824.0,102.0606249713418,0.1338206564955467,29.0,0.1338197630451404,2.96819593635426,14.0,2.9682552672366262,0.1338206564955467,0.0,0.1338197630451404
64,96.13797766977987,694.0,96.13875181323307,1425.7663499397718,706.0,1425.7805032413814,96.13797766977987,1802.0,96.13875181323307,0.13886940325195282,43.0,0.13886843702778376,2.4412844403917755,17.0,2.4413264012094493,0.13886940325195282,0.0,0.13886843702778376
65,90.64926540034605,650.0,90.64998157116881,1345.1128551850559,679.0,1345.1264462869044,90.64926540034605,1825.0,90.64998157116881,0.14473930438699398,52.0,0.144738227854237,2.0055495352150743,16.0,2.005579727054885,0.14473930438699398,0.0,0.144738227854237
66,85.57051800252164,605.0,85.57117915358404,1267.212070971729,650.0,1267.2249554129517,85.57051800252164,1819.0,85.57117915358404,0.15154226449909738,56.0,0.15154103222705462,1.6472516337588956,26.0,1.6472746328649213,0.15154226449909738,0.0,0.15154103222705462
67,80.88095696686214,562.0,80.88156566043564,1192.3555953596172,632.0,1192.3677497573888,80.88095696686214,1783.0,80.88156566043564,0.15940741424038027,46.0,0.15940600799809337,1.3540524277119805,27.0,1.3540702390221928,0.15940741424038027,0.0,0.15940600799809337
68,76.56212454333445,534.0,76.56268308435236,1120.7379659900548,618.0,1120.74938300421,76.56212454333445,1768.0,76.56268308435236,0.1684833667878642,40.0,0.16848176331891507,1.115103935374705,32.0,1.1151188531111984,0.1684833667878642,1.0,0.16848176331891507
69,72.59786751059781,501.0,72.59837784997158,1052.4730112164207,584.0,1052.4837097485856,72.59786751059781,1767.0,72.59837784997158,0.1789407848692699,43.0,0.17893895335368518,0.9210299986685848,24.0,0.9210433302304328,0.1789407848692699,1.0,0.17893895335368518
70,68.9743402085803,478.0,68.97480408784646,987.6089230012329,567.0,987.6189129811249,68.9743402085803,1755.0,68.97480408784646,0.19097535268070512,46.0,0.19097326129983347,0.7638400462405226,31.0,0.7638519242052015,0.19097535268070512,0.0,0.19097326129983347
71,65.68002878483756,441.0,65.68044743561063,926.1414953737567,554.0,926.1508156328973,65.68002878483756,1734.0,65.68044743561063,0.20481114961887326,47.0,0.20480876368876055,0.6368034778204322,34.0,0.6368140158634932,0.20481114961887326,0.0,0.20480876368876055
72,62.70579792427256,423.0,62.70617227174541,868.0255914585364,552.0,868.0342895152197,62.70579792427256,1709.0,62.70617227174541,0.22070449680714638,48.0,0.22070177988730286,0.5343062651836361,38.0,0.5343151483134408,0.22070449680714638,0.0,0.22070177988730286
73,60.04496200445603,397.0,60.04529290190224,813.1848725198766,539.0,813.1929732947834,60.04496200445603,1668.0,60.04529290190224,0.238948327228455,44.0,0.2389452417413611,0.45170417750753866,38.0,0.45171093550142993,0.238948327228455,0.0,0.2389452417413611
74,57.693382615665556,369.0,57.69367041040871,761.5198936484147,508.0,761.527432408869,57.693382615665556,1624.0,57.69367041040871,0.2598771294716657,49.0,0.2598736366351152,0.3851819869292805,37.0,0.3851866915003023,0.2598771294716657,0.0,0.2598736366351152
75,55.64959486915193,361.0,55.6498395757026,712.9147591656756,477.0,712.9217736166382,55.64959486915193,1562.0,55.6498395757026,0.28387253612423735,52.0,0.28386859461424735,0.33162394127922845,32.0,0.331627025720622,0.28387253612423735,0.0,0.28386859461424735
76,53.914964855124985,348.0,53.91516647215883,667.242505337065,449.0,667.2490222399729,53.914964855124985,1502.0,53.91516647215883,0.3113696153215997,48.0,0.3113651697741102,0.28849828663277477,37.0,0.28850012001857017,0.3113696153215997,0.0,0.3113651697741102
77,52.49388153635095,326.0,52.494038602435914,624.3694062842932,422.0,624.3754705489052,52.49388153635095,1444.0,52.494038602435914,0.3428639476328966,56.0,0.34285889903884514,0.2537563984370037,38.0,0.25375573369540155,0.3428639476328966,0.0,0.34285889903884514
78,51.393985805634784,317.0,51.39409645087814,584.1583601074575,394.0,584.1640129204717,51.393985805634784,1385.0,51.39409645087814,0.37891954721126686,69.0,0.37891383553249747,0.22574650691012188,36.0,0.22574645589473316,0.37891954721126686,0.0,0.37891383553249747
79,50.62644035509868,300.0,50.62650335901409,546.4715188464249,375.0,546.4767866113764,50.62644035509868,1295.0,50.62650335901409,0.4201777051452556,65.0,0.42017123342349616,0.20314077224129073,27.0,0.20314052470661614,0.4201777051452556,0.0,0.42017123342349616
80,50.20624439688197,288.0,50.20625732370017,511.17229650979397,356.0,511.17720269502433,50.20624439688197,1208.0,50.20625732370017,0.467366838202358,65.0,0.46735948524948,0.18487436697266516,24.0,0.18487299870960117,0.467366838202358,0.0,0.46735948524948
81,50.152596095382556,267.0,50.15255601574517,478.126867966983,350.0,478.1314321046062,50.152596095382556,1128.0,50.15255601574517,0.5213133717988617,61.0,0.5213050290773066,0.17009520732470562,21.0,0.17009361110626559,0.5213133717988617,1.0,0.5213050290773066
82,50.48930795102493,250.0,50.489211431729274,447.20526553521603,337.0,447.2095091630912,50.48930795102493,1072.0,50.489211431729274,0.5829537560246055,67.0,0.5829442864135708,0.15812260804506242,19.0,0.15812042150519923,0.5829537560246055,1.0,0.5829442864135708
83,51.24527851012005,240.0,51.24512132531875,418.2821499134757,323.0,418.28609035701743,51.24527851012005,994.0,51.24512132531875,0.6533476190896194,74.0,0.6533368795982528,0.14841365599997017,16.0,0.1484107352634443,0.6533476190896194,0.0,0.6533368795982528
84,52.4550244338174,230.0,52.454801677122965,391.2373277922731,304.0,391.24098095238355,52.4550244338174,939.0,52.454801677122965,0.7336920796876153,69.0,0.7336799127279671,0.14053593324019772,14.0,0.1405324095899586,0.7336920796876153,0.0,0.7336799127279671
85,54.159276828788244,215.0,54.1589826827398,365.95606976839855,289.0,365.95945139244344,54.159276828788244,873.0,54.1589826827398,0.8253371937574968,64.0,0.8253234250478527,0.13414555110258972,14.0,0.13414129698703725,0.8253371937574968,0.0,0.8253234250478527
86,56.405644231112,197.0,56.40527439235319,342.32927579472715,279.0,342.3323976018534,56.405644231112,832.0,56.40527439235319,0.929802447671457,65.0,0.9297869254017312,0.12896949849799702,12.0,0.12896521131951819,0.929802447671457,0.0,0.9297869254017312
87,59.24934593646671,184.0,59.24889917904311,320.25352253111544,279.0,320.256398290061,59.24934593646671,784.0,59.24889917904311,1.0487941796376556,53.0,1.048776765765249,0.12479155644438807,11.0,0.12478895262824836,1.0487941796376556,0.0,1.048776765765249
88,62.754011996648224,162.0,62.75347578210788,299.63102493448406,259.0,299.63369063965257,62.754011996648224,725.0,62.75347578210788,1.1842236108861655,52.0,1.1842040126054882,0.12144105880245173,15.0,0.1214394775785872,1.1842236108861655,1.0,1.1842040126054882
89,66.99256086595855,151.0,66.9919200771699,280.3695311915271,244.0,280.37201878021847,66.99256086595855,682.0,66.9919200771699,1.3382253740642363,50.0,1.338203222841987,0.11878391748140996,17.0,0.11878570507647082,1.3382253740642363,0.0,1.338203222841987
90,72.0481271600709,145.0,72.04737086365067,262.38217350752547,225.0,262.38451657771355,72.0481271600709,632.0,72.04737086365067,1.5131755546963936,38.0,1.5131504662447142,0.11671563540075466,15.0,0.11671934102814178,1.5131755546963936,0.0,1.5131504662447142
91,78.01505834404433,134.0,78.01417327199142,245.58728551436167,216.0,245.5894899005529,78.01505834404433,593.0,78.01417327199142,1.711709144037911,34.0,1.7116806253580712,0.11515569672306493,15.0,0.1151577917506162,1.711709144037911,0.0,1.7116806253580712
92,84.99995097965413,122.0,84.99892305941015,229.90819925951945,207.0,229.91026761140742,84.99995097965413,548.0,84.99892305941015,1.9367355808367033,29.0,1.9367031762680265,0.11404321786447243,15.0,0.11404463351877467,1.9367355808367033,0.0,1.9367031762680265
93,93.12271397470651,113.0,93.12153303490989,215.27302977627147,192.0,215.27496506188282,93.12271397470651,523.0,93.12153303490989,2.1914513341520405,24.0,2.191414591754478,0.11333355964751181,16.0,0.11333434768773074,2.1914513341520405,0.0,2.191414591754478
94,102.5176281074533,117.0,102.51627341617763,201.6144547099607,175.0,201.6162624916541,102.5176281074533,484.0,102.51627341617763,2.4793479888344323,20.0,2.4793063293384643,0.11299573256867369,12.0,0.11299624309262855,2.4793479888344323,0.0,2.4793063293384643
95,113.33437047208679,112.0,113.33281695039194,188.8694930493996,169.0,188.87118068549907,113.33437047208679,452.0,113.33281695039194,2.8042139276787554,16.0,2.8041667536058923,0.11301044126326237,10.0,0.11301075743460329,2.8042139276787554,0.0,2.8041667536058923
96,125.73895323553064,105.0,125.73717370241184,176.979287575619,162.0,176.98086205313174,125.73895323553064,417.0,125.73717370241184,3.1701273869627498,12.0,3.170074067192409,0.11336864814998555,12.0,0.1133688174165764,3.1701273869627498,1.0,3.170074067192409
97,139.91451451175,97.0,139.91247861421513,165.88889401781125,153.0,165.89036219534236,139.91451451175,391.0,139.91247861421513,3.581438017134883,11.0,3.581377885090452,0.11407058138450744,9.0,0.11407064682066034,3.581438017134883,1.0,3.581377885090452
98,156.06188747444082,93.0,156.05956161547797,155.54707855469292,145.0,155.5484470475935,156.06188747444082,363.0,156.05956161547797,4.042733844996552,9.0,4.0426662033162755,0.11512509821467522,7.0,0.11512508394395635,4.042733844996552,2.0,4.0426662033162755
99,174.39984882541702,87.0,174.397195733576,145.9061258196307,138.0,145.9074008574555,174.39984882541702,344.0,174.397195733576,4.55878992201732,8.0,4.558714018709004,0.11654936203405002,7.0,0.11654928412941161,4.55878992201732,2.0,4.558714018709004
100,195.1649334076066,84.0,195.16191199865025,136.92165859301937,135.0,136.92284612436202,195.1649334076066,319.0,195.16191199865025,5.134494768994517,9.0,5.134409837278527,0.11836878528219164,7.0,0.11836865254759799,5.134494768994517,2.0,5.134409837278527
101,218.6106839322468,79.0,218.60724246555986,128.55247016527372,131.0,128.5535753748221,218.6106839322468,299.0,218.60724246555986,5.77475062096398,9.0,5.774655449379186,0.12061720944920126,4.0,0.12061702662797802,5.77475062096398,1.0,5.774655449379186
102,245.00617873648767,73.0,245.00223248258123,120.76036945156628,130.0,120.76139587923828,245.00617873648767,284.0,245.00223248258123,6.484343044067038,8.0,6.484235545135872,0.12333730417485259,2.0,0.12333708017561694,6.484343044067038,1.0,6.484235545135872
103,274.63367449827894,66.0,274.62925162810376,113.5100402842896,119.0,113.51099724461329,274.63367449827894,274.0,274.62925162810376,7.267776873916821,7.0,7.267661477296619,0.12658117415368134,2.0,0.12658088172948878,7.267776873916821,2.0,7.267661477296619
104,307.78518951544396,58.0,307.7802499842607,106.76891457841316,111.0,106.76980552280277,307.78518951544396,265.0,307.7802499842607,8.129075646951636,5.0,8.12894999093109,0.1304111696545996,1.0,0.13041080105536682,8.129075646951636,2.0,8.12894999093109
105,344.7578328491555,56.0,344.7523275609446,100.50706036077978,106.0,100.50788871724433,344.7578328491555,245.0,344.7523275609446,9.071543213953932,3.0,9.071406248573442,0.13490091011394664,1.0,0.13490045301239909,9.071543213953932,0.0,9.071406248573442
106,385.8477388838446,51.0,385.84163689447746,94.69708472031621,99.0,94.69785452233984,385.8477388838446,234.0,385.84163689447746,10.097489525007326,3.0,10.097341497822486,0.1401365225194841,1.0,0.14013596314901003,10.097489525007326,1.0,10.097341497822486
107,431.34245512927663,50.0,431.3357178216171,89.3140524013278,92.0,89.3147666240198,431.34245512927663,219.0,431.3357178216171,11.207924434615997,1.0,11.207764854672094,0.14621811761347736,1.0,0.14621744426783495,11.207924434615997,5.0,11.207764854672094
108,481.51170386581526,46.0,481.5042955364034,84.33542057892572,85.0,84.33608213940921,481.51170386581526,202.0,481.5042955364034,12.402227756967521,1.0,12.402056779115906,0.15326152070204663,0.0,0.15326071143073658,12.402227756967521,4.0,12.402056779115906
109,536.5965062581856,43.0,536.5883986551287,79.74099052483223,77.0,79.74160204991489,536.5965062581856,194.0,536.5883986551287,13.677807896051256,1.0,13.677626080460703,0.16140028368774134,0.0,0.16139932328936824,13.677807896051256,4.0,13.677626080460703
110,596.7967512893387,42.0,596.7879238157433,75.51287707816222,77.0,75.51344078628722,596.7967512893387,176.0,596.7879238157433,15.029765666108252,0.0,15.02957373170097,0.17078800921408957,0.0,0.17078687464822573,15.029765666108252,2.0,15.02957373170097
111,662.257430677085,49.0,662.2478708566547,71.63549674710124,79.0,71.63601460614828,662.257430677085,166.0,662.2478708566547,16.450583629725678,0.0,16.45038275403705,0.18160101891013755,0.0,0.1815996830739856,16.450583629725678,2.0,16.45038275403705
112,733.0538566978562,56.0,733.0435634059152,68.09557587740466,81.0,68.09604953984221,733.0538566978562,159.0,733.0435634059152,17.92986416142762,1.0,17.929655955283312,0.1940414095134824,0.0,0.19403984570173802,17.92986416142762,2.0,17.929655955283312
113,809.176354369967,54.0,809.1653389518699,64.88218013602976,83.0,64.88261094337415,809.176354369967,149.0,809.1653389518699,19.454140285798996,1.0,19.453926710476498,0.20834053875117112,0.0,0.20833871363553777,19.454140285798996,3.0,19.453926710476498
114,890.5150179453491,52.0,890.5033461512772,61.98676693443612,84.0,61.9871568260046,890.5150179453491,139.0,890.5033461512772,21.006781426856474,1.0,21.006568434328134,0.22476299005269557,0.0,0.22476088863982552,21.006781426856474,4.0,21.006568434328134
115,976.8452382742661,50.0,976.8331048123412,59.403262705935546,87.0,59.40361501900959,976.8452382742661,131.0,976.8331048123412,22.568012921729665,1.0,22.56781162477412,0.2436110725163434,0.0,0.24360871835555728,22.568012921729665,5.0,22.56781162477412
116,1067.8147485560544,48.0,1067.8024113329263,57.128167115721226,79.0,57.12848435950374,1067.8147485560544,118.0,1067.8024113329263,24.115060565067324,0.0,24.114875755623583,0.26522991286915343,0.0,0.26522731780092945,24.115060565067324,7.0,24.114875755623583
117,1162.93293196372,44.0,1162.9202878675778,55.16068648044358,77.0,55.16096500194877,1162.93293196372,109.0,1162.9202878675778,25.62242353464832,0.0,25.622235764517097,0.2900132043406014,0.0,0.2900102421081671,25.62242353464832,8.0,25.622235764517097
118,1261.5631173809645,41.0,1261.5502213855204,53.502899345617664,73.0,53.50313837691159,1261.5631173809645,104.0,1261.5502213855204,27.062272513048285,0.0,27.06208253126299,0.3184096801156675,0.0,0.3184062724123363,27.062272513048285,10.0,27.06208253126299
119,1362.918436753236,39.0,1362.905492201426,52.15995685140003,75.0,52.1601577791518,1362.918436753236,98.0,1362.905492201426,28.40496143271321,0.0,28.40478233003924,0.3509303803950558,0.0,0.3509264814560003,28.40496143271321,5.0,28.40478233003924
120,1466.0617358618551,38.0,1466.0487356139674,51.140321219926136,92.0,51.14048293158143,1466.0617358618551,89.0,1466.0487356139674,29.61964111203107,0.0,29.61947859085255,0.38815679125366487,0.0,0.3881523166528449,29.61964111203107,9.0,29.61947859085255
121,1569.9099322420545,43.0,1569.8969519779068,50.456046006357255,94.0,50.456166494997085,1569.9099322420545,83.0,1569.8969519779068,30.674967588737022,1.0,30.674823198048713,0.430749916742636,0.0,0.4307447554084189,30.674967588737022,11.0,30.674823198048713
122,1673.243170429892,48.0,1673.2304188381124,50.12310186619999,104.0,50.12317945910783,1673.243170429892,81.0,1673.2304188381124,31.539906908320216,1.0,31.539785746605315,0.47946035943512383,0.0,0.47945443017926537,31.539906908320216,11.0,31.539785746605315
123,1774.7190413692922,53.0,1774.7067251970507,50.16175119515158,120.0,50.16178372497167,1774.7190413692922,79.0,1774.7067251970507,32.18465219780664,1.0,32.18456066387552,0.5351394947116296,0.0,0.5351327197060056,32.18465219780664,13.0,32.18456066387552
124,1872.8925404843344,52.0,1872.8808257333833,50.59697625442212,131.0,50.59696053266409,1872.8925404843344,76.0,1872.8808257333833,32.58168641853841,1.0,32.5816280362441,0.5987517173531003,0.0,0.5987439542852245,32.58168641853841,15.0,32.5816280362441
125,1966.2424055523788,54.0,1966.231547073772,51.458965549062064,156.0,51.458897972227554,1966.2424055523788,72.0,1966.231547073772,32.707031298970854,1.0,32.707009286669255,0.6713879061008227,0.0,0.6713790068823231,32.707031298970854,18.0,32.707009286669255
126,2053.204737670375,56.0,2053.194965402869,52.78366065709827,189.0,52.78353653519513,2053.204737670375,71.0,2053.194965402869,32.54170589118814,1.0,32.54172093953075,0.7542799918303771,0.0,0.7542698344648903,32.54170589118814,20.0,32.54172093953075
127,2132.2147234127533,71.0,2132.2062836170076,54.61336649928372,198.0,54.61318150779112,2132.2147234127533,66.0,2132.2062836170076,32.073385100062254,1.0,32.073436058064694,0.8488166362133502,1.0,0.8488050864529492,32.073385100062254,19.0,32.073436058064694
128,2201.757519261606,74.0,2201.750491250219,56.99743437059731,228.0,56.99718229809347,2201.757519261606,63.0,2201.750491250219,31.29818412805619,1.0,31.298263729871795,0.9565600374373217,2.0,0.9565468710520548,31.29818412805619,19.0,31.298263729871795
129,2260.427126495748,82.0,2260.4215394527423,59.9930087544582,238.0,59.99268304208458,2260.427126495748,56.0,2260.4215394527423,30.222352678090736,1.0,30.222447760770155,1.079263461692491,1.0,1.0792484553079098,30.222352678090736,18.0,30.222447760770155
130,2306.991791708107,86.0,2306.987400428926,63.66584697260135,256.0,63.665439294563136,2306.991791708107,55.0,2306.987400428926,28.863600482174597,1.0,28.86369567687239,1.2188894574442768,1.0,1.2188723838205313,28.863600482174597,15.0,28.86369567687239
131,2340.461555318751,89.0,2340.457924673497,68.09120628730568,283.0,68.09070700146854,2340.461555318751,46.0,2340.457924673497,27.25166682366875,1.0,27.251751529169617,1.377628269320264,1.0,1.377608855213792,27.25166682366875,13.0,27.251751529169617
132,2360.151430047162,98.0,2360.148091902128,73.35479429166426,312.0,73.35419215890407,2360.151430047162,42.0,2360.148091902128,25.427771844000212,1.0,25.427848608440954,1.5579159164840286,1.0,1.557893842558894,25.427771844000212,14.0,25.427848608440954
133,2365.7323716341493,100.0,2365.7287128555085,79.55377338994325,367.0,79.55305583867471,2365.7323716341493,40.0,2365.7287128555085,23.442756100260013,0.0,23.442822255955626,1.762451227181357,1.0,1.7624261281636218,23.442756100260013,17.0,23.442822255955626
134,2357.2618112531477,103.0,2357.257510224108,86.79780480762689,449.0,86.79695780225974,2357.2618112531477,37.0,2357.257510224108,21.353938055577,0.0,21.35400883530165,1.9942108003155012,1.0,1.9941822930939563,21.353938055577,21.0,21.35400883530165
